727, 692, 2018-07-15 21:37:28.149066
737, 712, 2018-07-15 21:37:28.157135
742, 727, 2018-07-15 21:37:28.165541
744, 739, 2018-07-15 21:37:28.173769
744, 749, 2018-07-15 21:37:28.181541
744, 761, 2018-07-15 21:37:28.189649
744, 771, 2018-07-15 21:37:28.197582
734, 784, 2018-07-15 21:37:28.205757
724, 792, 2018-07-15 21:37:28.213649
711, 800, 2018-07-15 21:37:28.220914
691, 807, 2018-07-15 21:37:28.229041
670, 813, 2018-07-15 21:37:28.237489
647, 814, 2018-07-15 21:37:28.245749
623, 814, 2018-07-15 21:37:28.253737
598, 814, 2018-07-15 21:37:28.261421
574, 814, 2018-07-15 21:37:28.269154
548, 812, 2018-07-15 21:37:28.277118
525, 809, 2018-07-15 21:37:28.285395
501, 805, 2018-07-15 21:37:28.293752
476, 797, 2018-07-15 21:37:28.300991
456, 789, 2018-07-15 21:37:28.308777
435, 778, 2018-07-15 21:37:28.316953
416, 765, 2018-07-15 21:37:28.324743
399, 752, 2018-07-15 21:37:28.332775
386, 739, 2018-07-15 21:37:28.341487
377, 728, 2018-07-15 21:37:28.349370
365, 709, 2018-07-15 21:37:28.357348
359, 694, 2018-07-15 21:37:28.365601
353, 670, 2018-07-15 21:37:28.373326
351, 649, 2018-07-15 21:37:28.381286
349, 629, 2018-07-15 21:37:28.389473
349, 610, 2018-07-15 21:37:28.397378
349, 591, 2018-07-15 21:37:28.405356
349, 575, 2018-07-15 21:37:28.413341
349, 560, 2018-07-15 21:37:28.421314
354, 548, 2018-07-15 21:37:28.429445
358, 537, 2018-07-15 21:37:28.437309
364, 526, 2018-07-15 21:37:28.445416
369, 519, 2018-07-15 21:37:28.453232
375, 512, 2018-07-15 21:37:28.461207
380, 508, 2018-07-15 21:37:28.469366
385, 505, 2018-07-15 21:37:28.477164
393, 504, 2018-07-15 21:37:28.485142
400, 504, 2018-07-15 21:37:28.493244
409, 504, 2018-07-15 21:37:28.501240
419, 507, 2018-07-15 21:37:28.509219
434, 517, 2018-07-15 21:37:28.517204
449, 530, 2018-07-15 21:37:28.525183
468, 551, 2018-07-15 21:37:28.533199
488, 576, 2018-07-15 21:37:28.541140
512, 609, 2018-07-15 21:37:28.549123
532, 636, 2018-07-15 21:37:28.557114
559, 675, 2018-07-15 21:37:28.565094
587, 708, 2018-07-15 21:37:28.573074
615, 741, 2018-07-15 21:37:28.581053
641, 768, 2018-07-15 21:37:28.589032
674, 791, 2018-07-15 21:37:28.597007
701, 808, 2018-07-15 21:37:28.604986
729, 820, 2018-07-15 21:37:28.613339
755, 823, 2018-07-15 21:37:28.621317
779, 823, 2018-07-15 21:37:28.629128
798, 823, 2018-07-15 21:37:28.637119
821, 821, 2018-07-15 21:37:28.645180
844, 814, 2018-07-15 21:37:28.653107
872, 800, 2018-07-15 21:37:28.661052
897, 784, 2018-07-15 21:37:28.669190
922, 764, 2018-07-15 21:37:28.676944
945, 742, 2018-07-15 21:37:28.684923
969, 716, 2018-07-15 21:37:28.692749
994, 688, 2018-07-15 21:37:28.700951
1019, 660, 2018-07-15 21:37:28.709131
1038, 637, 2018-07-15 21:37:28.717278
1057, 612, 2018-07-15 21:37:28.726120
1070, 593, 2018-07-15 21:37:28.733075
1083, 573, 2018-07-15 21:37:28.741053
1091, 556, 2018-07-15 21:37:28.750165
1098, 541, 2018-07-15 21:37:28.757016
1099, 530, 2018-07-15 21:37:28.764995
1099, 519, 2018-07-15 21:37:28.772970
1099, 509, 2018-07-15 21:37:28.781183
1094, 497, 2018-07-15 21:37:28.789024
1086, 487, 2018-07-15 21:37:28.797195
1073, 475, 2018-07-15 21:37:28.804985
1058, 469, 2018-07-15 21:37:28.813305
1033, 462, 2018-07-15 21:37:28.821149
1001, 455, 2018-07-15 21:37:28.828752
968, 451, 2018-07-15 21:37:28.837731
938, 451, 2018-07-15 21:37:28.844906
908, 451, 2018-07-15 21:37:28.852884
883, 451, 2018-07-15 21:37:28.860672
865, 460, 2018-07-15 21:37:28.869680
847, 477, 2018-07-15 21:37:28.877662
836, 495, 2018-07-15 21:37:28.885382
831, 516, 2018-07-15 21:37:28.893838
827, 543, 2018-07-15 21:37:28.901400
827, 578, 2018-07-15 21:37:28.908906
837, 621, 2018-07-15 21:37:28.917613
852, 660, 2018-07-15 21:37:28.925400
881, 701, 2018-07-15 21:37:28.933214
917, 742, 2018-07-15 21:37:28.941216
958, 774, 2018-07-15 21:37:28.949377
1005, 797, 2018-07-15 21:37:28.957043
1056, 809, 2018-07-15 21:37:28.965312
1110, 809, 2018-07-15 21:37:28.973625
1160, 804, 2018-07-15 21:37:28.981493
1215, 786, 2018-07-15 21:37:28.989617
1269, 766, 2018-07-15 21:37:28.997290
1314, 747, 2018-07-15 21:37:29.005791
1360, 717, 2018-07-15 21:37:29.013806
1401, 685, 2018-07-15 21:37:29.021680
1429, 663, 2018-07-15 21:37:29.029631
1452, 639, 2018-07-15 21:37:29.037348
1468, 620, 2018-07-15 21:37:29.045520
1474, 602, 2018-07-15 21:37:29.053215
1481, 585, 2018-07-15 21:37:29.061051
1485, 567, 2018-07-15 21:37:29.069952
1485, 555, 2018-07-15 21:37:29.077596
1485, 540, 2018-07-15 21:37:29.085027
1485, 529, 2018-07-15 21:37:29.093281
1484, 520, 2018-07-15 21:37:29.101661
1478, 513, 2018-07-15 21:37:29.109310
1471, 506, 2018-07-15 21:37:29.117601
1464, 502, 2018-07-15 21:37:29.125790
1454, 501, 2018-07-15 21:37:29.133781
1445, 500, 2018-07-15 21:37:29.140601
1438, 500, 2018-07-15 21:37:29.149811
1433, 500, 2018-07-15 21:37:29.157270
1428, 502, 2018-07-15 21:37:29.165607
1426, 504, 2018-07-15 21:37:29.173647
1423, 510, 2018-07-15 21:37:29.181497
1420, 518, 2018-07-15 21:37:29.189603
1420, 529, 2018-07-15 21:37:29.197645
1420, 545, 2018-07-15 21:37:29.204646
1421, 566, 2018-07-15 21:37:29.213639
1432, 601, 2018-07-15 21:37:29.221186
1449, 643, 2018-07-15 21:37:29.229416
1468, 690, 2018-07-15 21:37:29.237738
1486, 731, 2018-07-15 21:37:29.245596
1506, 786, 2018-07-15 21:37:29.253545
1518, 819, 2018-07-15 21:37:29.261805
1527, 852, 2018-07-15 21:37:29.269614
1531, 875, 2018-07-15 21:37:29.277653
1531, 892, 2018-07-15 21:37:29.285610
1531, 905, 2018-07-15 21:37:29.292852
1525, 914, 2018-07-15 21:37:29.301191
1512, 922, 2018-07-15 21:37:29.309639
1486, 928, 2018-07-15 21:37:29.317617
1449, 932, 2018-07-15 21:37:29.325216
1397, 937, 2018-07-15 21:37:29.333001
1343, 937, 2018-07-15 21:37:29.341377
1278, 937, 2018-07-15 21:37:29.349552
1208, 937, 2018-07-15 21:37:29.357530
1129, 934, 2018-07-15 21:37:29.365353
1049, 923, 2018-07-15 21:37:29.373375
966, 906, 2018-07-15 21:37:29.381221
878, 893, 2018-07-15 21:37:29.389395
803, 871, 2018-07-15 21:37:29.397576
732, 850, 2018-07-15 21:37:29.405588
670, 829, 2018-07-15 21:37:29.413369
631, 812, 2018-07-15 21:37:29.421043
604, 796, 2018-07-15 21:37:29.429518
589, 782, 2018-07-15 21:37:29.437028
585, 773, 2018-07-15 21:37:29.445762
585, 764, 2018-07-15 21:37:29.453583
585, 752, 2018-07-15 21:37:29.461322
591, 739, 2018-07-15 21:37:29.468607
607, 722, 2018-07-15 21:37:29.477078
630, 700, 2018-07-15 21:37:29.485094
661, 677, 2018-07-15 21:37:29.493331
699, 650, 2018-07-15 21:37:29.501023
736, 630, 2018-07-15 21:37:29.509592
776, 609, 2018-07-15 21:37:29.517477
815, 590, 2018-07-15 21:37:29.525622
859, 573, 2018-07-15 21:37:29.533614
901, 554, 2018-07-15 21:37:29.541328
945, 537, 2018-07-15 21:37:29.549262
981, 522, 2018-07-15 21:37:29.557283
1012, 508, 2018-07-15 21:37:29.564744
1044, 493, 2018-07-15 21:37:29.573367
1070, 478, 2018-07-15 21:37:29.580869
1091, 466, 2018-07-15 21:37:29.589062
1105, 457, 2018-07-15 21:37:29.597654
1115, 448, 2018-07-15 21:37:29.604648
1120, 441, 2018-07-15 21:37:29.613058
1122, 435, 2018-07-15 21:37:29.621224
1122, 430, 2018-07-15 21:37:29.628714
1122, 423, 2018-07-15 21:37:29.637062
1119, 414, 2018-07-15 21:37:29.645625
1114, 408, 2018-07-15 21:37:29.653649
1106, 402, 2018-07-15 21:37:29.660571
1095, 394, 2018-07-15 21:37:29.668550
1085, 388, 2018-07-15 21:37:29.677526
1067, 382, 2018-07-15 21:37:29.685504
1048, 377, 2018-07-15 21:37:29.693483
1027, 372, 2018-07-15 21:37:29.701462
1001, 369, 2018-07-15 21:37:29.709441
984, 368, 2018-07-15 21:37:29.717419
970, 368, 2018-07-15 21:37:29.725415
959, 368, 2018-07-15 21:37:29.733378
953, 369, 2018-07-15 21:37:29.741358
948, 375, 2018-07-15 21:37:29.750380
947, 382, 2018-07-15 21:37:29.757312
947, 391, 2018-07-15 21:37:29.764543
947, 406, 2018-07-15 21:37:29.773519
958, 425, 2018-07-15 21:37:29.780501
979, 452, 2018-07-15 21:37:29.789477
1007, 488, 2018-07-15 21:37:29.797470
1038, 527, 2018-07-15 21:37:29.805438
1076, 569, 2018-07-15 21:37:29.813414
1109, 605, 2018-07-15 21:37:29.821390
1137, 644, 2018-07-15 21:37:29.829434
1167, 677, 2018-07-15 21:37:29.837398
1185, 700, 2018-07-15 21:37:29.845369
1197, 721, 2018-07-15 21:37:29.853348
1202, 733, 2018-07-15 21:37:29.861328
1202, 744, 2018-07-15 21:37:29.869306
1202, 752, 2018-07-15 21:37:29.877319
1199, 758, 2018-07-15 21:37:29.885302
1185, 768, 2018-07-15 21:37:29.893287
1165, 776, 2018-07-15 21:37:29.901221
1138, 783, 2018-07-15 21:37:29.909199
1104, 788, 2018-07-15 21:37:29.917213
1060, 790, 2018-07-15 21:37:29.925157
1004, 790, 2018-07-15 21:37:29.933136
952, 790, 2018-07-15 21:37:29.941153
902, 783, 2018-07-15 21:37:29.949093
851, 773, 2018-07-15 21:37:29.957071
808, 760, 2018-07-15 21:37:29.965049
774, 746, 2018-07-15 21:37:29.973069
749, 735, 2018-07-15 21:37:29.981052
737, 727, 2018-07-15 21:37:29.989032
731, 722, 2018-07-15 21:37:29.996965
730, 716, 2018-07-15 21:37:30.004983
730, 711, 2018-07-15 21:37:30.012922
731, 701, 2018-07-15 21:37:30.020901
735, 696, 2018-07-15 21:37:30.028879
745, 686, 2018-07-15 21:37:30.036857
761, 670, 2018-07-15 21:37:30.044836
787, 650, 2018-07-15 21:37:30.052815
814, 629, 2018-07-15 21:37:30.060795
846, 611, 2018-07-15 21:37:30.068773
876, 590, 2018-07-15 21:37:30.076785
906, 571, 2018-07-15 21:37:30.084981
936, 552, 2018-07-15 21:37:30.092960
960, 533, 2018-07-15 21:37:30.100939
980, 520, 2018-07-15 21:37:30.108917
996, 509, 2018-07-15 21:37:30.116896
1006, 500, 2018-07-15 21:37:30.124880
1014, 493, 2018-07-15 21:37:30.132855
1020, 485, 2018-07-15 21:37:30.140934
1023, 478, 2018-07-15 21:37:30.148932
1024, 470, 2018-07-15 21:37:30.156892
1024, 465, 2018-07-15 21:37:30.165867
1024, 459, 2018-07-15 21:37:30.172849
1021, 452, 2018-07-15 21:37:30.180833
1015, 446, 2018-07-15 21:37:30.188811
1008, 443, 2018-07-15 21:37:30.196789
997, 439, 2018-07-15 21:37:30.204768
985, 437, 2018-07-15 21:37:30.213744
974, 435, 2018-07-15 21:37:30.221107
961, 435, 2018-07-15 21:37:30.229457
952, 435, 2018-07-15 21:37:30.237112
946, 435, 2018-07-15 21:37:30.245069
938, 440, 2018-07-15 21:37:30.253222
934, 449, 2018-07-15 21:37:30.261546
931, 461, 2018-07-15 21:37:30.269697
928, 480, 2018-07-15 21:37:30.277065
927, 500, 2018-07-15 21:37:30.285048
927, 524, 2018-07-15 21:37:30.293409
932, 551, 2018-07-15 21:37:30.300660
943, 577, 2018-07-15 21:37:30.309724
956, 603, 2018-07-15 21:37:30.317605
973, 621, 2018-07-15 21:37:30.324921
992, 632, 2018-07-15 21:37:30.333564
1009, 639, 2018-07-15 21:37:30.340911
1021, 641, 2018-07-15 21:37:30.349232
1033, 643, 2018-07-15 21:37:30.357083
1044, 643, 2018-07-15 21:37:30.365360
1054, 643, 2018-07-15 21:37:30.373468
1062, 643, 2018-07-15 21:37:30.381101
1068, 643, 2018-07-15 21:37:30.389259
1071, 643, 2018-07-15 21:37:30.397647
1072, 641, 2018-07-15 21:37:30.405597
1072, 639, 2018-07-15 21:37:30.413702
1072, 635, 2018-07-15 21:37:30.421535
1072, 630, 2018-07-15 21:37:30.428802
1072, 622, 2018-07-15 21:37:30.437328
1069, 611, 2018-07-15 21:37:30.446449
1063, 600, 2018-07-15 21:37:30.453407
1057, 587, 2018-07-15 21:37:30.461385
1049, 574, 2018-07-15 21:37:30.469207
1043, 563, 2018-07-15 21:37:30.477717
1036, 551, 2018-07-15 21:37:30.485010
1032, 543, 2018-07-15 21:37:30.492825
1029, 540, 2018-07-15 21:37:30.500636
1029, 539, 2018-07-15 21:37:30.509644
1028, 538, 2018-07-15 21:37:30.517297
1028, 538, 2018-07-15 21:37:30.541175
1030, 538, 2018-07-15 21:37:30.549492
1034, 538, 2018-07-15 21:37:30.557753
1041, 541, 2018-07-15 21:37:30.564813
1051, 548, 2018-07-15 21:37:30.573126
1062, 557, 2018-07-15 21:37:30.581358
1079, 569, 2018-07-15 21:37:30.589110
1102, 591, 2018-07-15 21:37:30.597090
1128, 611, 2018-07-15 21:37:30.604666
1148, 630, 2018-07-15 21:37:30.613604
1164, 641, 2018-07-15 21:37:30.620854
1173, 648, 2018-07-15 21:37:30.629633
1179, 649, 2018-07-15 21:37:30.637388
1179, 649, 2018-07-15 21:37:30.644772
1180, 650, 2018-07-15 21:37:30.669606
1180, 651, 2018-07-15 21:37:30.685626
1177, 651, 2018-07-15 21:37:30.693145
1169, 651, 2018-07-15 21:37:30.701699
1158, 651, 2018-07-15 21:37:30.709601
1147, 650, 2018-07-15 21:37:30.717643
1136, 646, 2018-07-15 21:37:30.725707
1128, 644, 2018-07-15 21:37:30.732640
1122, 640, 2018-07-15 21:37:30.742047
1117, 637, 2018-07-15 21:37:30.749629
1116, 634, 2018-07-15 21:37:30.757740
1115, 629, 2018-07-15 21:37:30.765116
1115, 625, 2018-07-15 21:37:30.773474
1115, 621, 2018-07-15 21:37:30.781655
1115, 619, 2018-07-15 21:37:30.789151
1117, 613, 2018-07-15 21:37:30.797446
1122, 607, 2018-07-15 21:37:30.805638
1126, 602, 2018-07-15 21:37:30.813415
1134, 595, 2018-07-15 21:37:30.821354
1141, 590, 2018-07-15 21:37:30.829677
1149, 586, 2018-07-15 21:37:30.837615
1157, 583, 2018-07-15 21:37:30.845628
1166, 578, 2018-07-15 21:37:30.853987
1176, 575, 2018-07-15 21:37:30.861460
1183, 575, 2018-07-15 21:37:30.869601
1190, 574, 2018-07-15 21:37:30.877509
1195, 574, 2018-07-15 21:37:30.885628
1199, 574, 2018-07-15 21:37:30.893628
1201, 574, 2018-07-15 21:37:30.900962
1203, 575, 2018-07-15 21:37:30.908648
1207, 576, 2018-07-15 21:37:30.916766
1212, 581, 2018-07-15 21:37:30.925757
1217, 589, 2018-07-15 21:37:30.933469
1218, 592, 2018-07-15 21:37:30.940736
1223, 599, 2018-07-15 21:37:30.949496
1227, 605, 2018-07-15 21:37:30.957102
1230, 611, 2018-07-15 21:37:30.965380
1232, 613, 2018-07-15 21:37:30.973556
1233, 615, 2018-07-15 21:37:30.981402
1235, 615, 2018-07-15 21:37:30.989506
1235, 615, 2018-07-15 21:37:30.997136
1237, 614, 2018-07-15 21:37:31.005650
1239, 607, 2018-07-15 21:37:31.013006
1242, 597, 2018-07-15 21:37:31.020870
1242, 588, 2018-07-15 21:37:31.029735
1243, 581, 2018-07-15 21:37:31.037469
1243, 572, 2018-07-15 21:37:31.045714
1243, 567, 2018-07-15 21:37:31.053338
1243, 563, 2018-07-15 21:37:31.061474
1242, 559, 2018-07-15 21:37:31.068632
1240, 555, 2018-07-15 21:37:31.077612
1239, 554, 2018-07-15 21:37:31.085111
1238, 553, 2018-07-15 21:37:31.093411
1237, 553, 2018-07-15 21:37:31.116966
1236, 555, 2018-07-15 21:37:31.134337
1236, 561, 2018-07-15 21:37:31.140799
1236, 569, 2018-07-15 21:37:31.149115
1237, 575, 2018-07-15 21:37:31.156771
1241, 581, 2018-07-15 21:37:31.164957
1244, 583, 2018-07-15 21:37:31.173540
1246, 583, 2018-07-15 21:37:31.181198
1249, 583, 2018-07-15 21:37:31.188867
1251, 583, 2018-07-15 21:37:31.197492
1254, 583, 2018-07-15 21:37:31.205668
1255, 583, 2018-07-15 21:37:31.213786
1257, 581, 2018-07-15 21:37:31.221199
1258, 580, 2018-07-15 21:37:31.229073
1259, 579, 2018-07-15 21:37:31.237199
1259, 579, 2018-07-15 21:37:31.245041
1259, 578, 2018-07-15 21:37:31.261595
1259, 578, 2018-07-15 21:37:31.285151
1259, 576, 2018-07-15 21:37:31.557535
1259, 576, 2018-07-15 21:37:31.565616
1259, 575, 2018-07-15 21:37:31.588644
1258, 575, 2018-07-15 21:37:31.596876
1257, 575, 2018-07-15 21:37:31.620990
1257, 574, 2018-07-15 21:37:31.805496
